,dangerLevel,elevation_th,HN72_24,HN24_7d,Pen_depth,HN24,min_ccl_pen,RH,wind_trans24_3d,wind_trans24,wind_trans24_7d,warnreg
107612,3.0,2200.0,1.2875,10.53,14.88556664933632,0.0,0.35,48.8875,41.66,0.154,47.68,16.0
107618,3.0,2200.0,0.0,6.97,14.667174390905714,0.0,0.35,44.18749999999999,41.19,1.34825,60.54,16.0
107620,3.0,2200.0,15.822625,31.33,23.547744421843053,0.0,0.29,58.47500000000001,0.02,0.0,0.02,16.0
107621,3.0,2200.0,8.720625,11.16,11.253107813796364,0.0,0.44,44.45,0.0,0.0,0.0,16.0
107622,3.0,2200.0,17.324749999999998,30.39,30.050072334347465,0.99825,0.32,51.2125,21.13,3.117125,76.63,16.0
107629,3.0,2200.0,7.423624999999999,11.12,18.81474950223167,0.0,0.28,50.3125,8.45,4.63675,31.99,16.0
107632,3.0,2200.0,13.41575,24.62,22.442577778387484,0.0,0.25,39.725,0.0,0.0,0.07,16.0
107633,2.0,2000.0,17.567125,42.14,23.568020630114283,0.0,0.2,48.9875,5.84,0.505125,37.36,16.0
107637,3.0,2200.0,14.280749999999998,28.37,24.98245458559011,0.0,0.38,53.425,32.84,4.518,42.78,16.0
107639,3.0,2200.0,16.354750000000006,20.97,25.93836011800473,0.0,0.29,56.05,53.06,24.586625000000005,87.6,16.0
107642,3.0,2200.0,5.27775,14.05,19.87007512638873,0.0,0.36,51.3875,15.78,4.389250000000001,24.72,16.0
107643,3.0,2200.0,1.991375,10.95,15.936765748947158,0.0,0.49,49.9375,75.1,5.6037500000000025,77.49,16.0
107646,3.0,2200.0,11.497875,32.34,21.29264204101588,0.0,0.37,56.39999999999999,13.64,12.725875,89.72,16.0
107649,2.0,2000.0,3.141,12.39,16.397059770470893,0.0,0.57,43.2,24.05,2.26,28.24,16.0
107651,3.0,2200.0,30.045125,42.02,27.11926430369196,0.0,0.18,45.6875,9.06,5.59325,38.88,16.0
107653,3.0,2200.0,3.0722500000000004,5.96,15.947535758127769,0.0,0.38,49.3,20.72,3.49075,21.97,16.0
107657,2.0,2000.0,8.981375,30.61,19.522178056719927,0.0,0.39,54.3625,18.5,4.589,25.02,16.0
107666,2.0,2000.0,0.0,25.27,21.05661248572645,0.0,0.37,42.77500000000001,9.98,0.952375,11.05,16.0
107670,3.0,2200.0,11.526375000000002,22.15,17.894871294399213,0.0,0.24,54.0375,31.47,11.57825,43.67,16.0
107679,3.0,2200.0,1.931375,8.51,18.11154949940916,0.0,0.36,49.0625,29.3,0.111,38.13,16.0
107682,3.0,2200.0,4.90625,12.04,21.883546988087808,0.0,0.35,50.85000000000001,28.74,0.309125,28.82,16.0
107683,3.0,2000.0,4.591375,30.85,18.302366320560232,1.164,0.31,44.1,18.57,8.421500000000002,40.52,16.0
107684,2.0,2000.0,2.1195000000000004,16.65,20.879332292335324,0.0,0.31,46.375,22.94,7.612125,32.58,16.0
107688,2.0,2000.0,1.991375,10.8,15.786975997718814,0.0,0.5,81.8125,70.4,1.842875,78.92,16.0
107689,2.0,2000.0,5.981,24.34,21.684880893557423,0.0,0.27,70.60000000000002,0.0,0.0,0.07,16.0
107695,2.0,2000.0,2.341875,12.39,16.17738626029593,0.0,0.48,76.2125,10.18,0.508625,26.41,16.0
107697,2.0,2000.0,7.417375,22.87,17.79596771074696,1.917875,0.26,79.65,39.68,11.653375,54.94,16.0
107698,3.0,2200.0,15.460125,37.42,28.17150537036783,7.032375000000001,0.33,68.475,24.05,3.441375,77.99,16.0
107706,2.0,2000.0,15.870125,39.81,24.59036961935709,0.0,0.19,71.47500000000002,9.86,0.85,35.02,16.0
107708,2.0,2000.0,6.0237500000000015,26.07,20.1932299852114,0.0,0.38,85.3,28.55,14.911625,98.2,16.0
107709,2.0,2000.0,1.92575,11.82,19.545100706563566,0.0,0.37,81.125,20.07,7.0203750000000005,31.09,16.0
107711,2.0,2000.0,0.0,25.27,20.68265839925905,0.0,0.37,78.42500000000003,9.36,0.0045,11.05,16.0
107713,2.0,2000.0,2.73525,11.12,18.263698525669803,0.0,0.28,72.28750000000002,9.17,0.7463749999999999,28.6,16.0
107716,2.0,2000.0,0.0,6.97,14.6055962611843,0.0,0.35,73.0,39.08,0.0,56.02,16.0
107717,3.0,2200.0,0.35675,8.51,17.696499014375902,0.0,0.37,68.0125,12.03,0.0,38.12,16.0
107721,2.0,2000.0,3.06425,10.12,15.16426778337439,2.245,0.44,74.05,40.01,0.19375,59.54,16.0
107728,2.0,2000.0,4.3660000000000005,13.36,13.504616509175849,1.796125,0.63,80.4875,4.41,0.66675,12.55,16.0
107735,2.0,2000.0,3.4960000000000004,7.92,14.654113512928312,0.0,0.21,69.9875,11.9,1.918,17.39,16.0
107738,3.0,2200.0,1.491375,12.04,21.60095001667911,0.0,0.35,78.9625,13.54,0.393125,29.21,16.0
107747,2.0,2000.0,3.1095,18.01,21.856973475834742,2.84825,0.31,79.825,37.91,18.77775,50.59,16.0
107753,2.0,2000.0,4.964125,31.26,17.900275675078507,3.376125,0.32,78.1375,21.44,9.742625,46.47,16.0
107755,3.0,2200.0,0.7595,5.96,15.82905081745092,0.0,0.38,75.8,19.74,0.49375,21.9,16.0
107756,2.0,2000.0,0.8375,10.53,14.769973695115828,0.0,0.37,85.2625,33.87,0.0,47.59,16.0
107757,2.0,2000.0,8.7335,20.97,24.022550685595565,0.0,0.34,72.46250000000002,60.9,7.839875,89.83,16.0
107758,2.0,2000.0,4.487,24.01,18.469993670429773,0.0,0.37,81.26249999999997,22.6,6.704125,29.73,16.0
107763,3.0,2200.0,4.746125,28.37,24.008132576480232,0.0,0.4,77.02499999999998,31.57,2.3146250000000004,44.95,16.0
107768,2.0,2000.0,8.072875,35.92,22.12832046815701,0.0,0.34,76.23750000000003,4.32,1.4426249999999998,35.99,16.0
107772,2.0,2000.0,6.809625,30.32,22.66851362392215,0.0,0.3,75.48750000000003,0.01,0.0,0.02,16.0
107774,2.0,2000.0,3.66375,11.16,9.914687862104854,0.0,1.29,77.1625,0.0,0.0,0.0,16.0
107776,2.0,2000.0,0.0,11.12,18.058171601710686,0.0,0.28,78.27500000000002,5.38,0.0,24.91,16.0
107779,3.0,2200.0,0.0,5.96,15.751763641041812,0.0,0.38,85.8875,6.92,2.933625,24.73,16.0
107783,2.0,2000.0,0.0,20.97,23.37811949073841,0.0,0.31,79.2125,34.65,2.220875,83.94,16.0
107784,2.0,2000.0,0.0,29.07,21.83423308617649,0.0,0.31,77.2125,0.0,0.0,0.02,16.0
107785,2.0,2000.0,0.0,7.92,13.739546944446776,0.0,0.29,70.01249999999999,4.48,0.390375,17.79,16.0
107786,2.0,2000.0,0.0,20.81,17.64666936451367,0.0,0.37,78.6,11.29,0.0,28.04,16.0
107805,2.0,2000.0,3.27375,15.4,21.636387851031746,0.4255,0.32,75.60000000000002,26.39,0.0,47.43,16.0
107807,2.0,2000.0,4.540125,26.34,17.795895053045534,0.0,0.32,75.325,18.59,0.4298749999999999,38.54,16.0
107808,2.0,2000.0,2.563625,10.12,15.057209026666946,0.0,0.45,75.25,6.29,5.008125,56.77,16.0
107809,2.0,2000.0,0.0,5.67,14.572883607646322,0.0,0.36,77.93750000000001,7.27,5.925375,56.34,16.0
107810,3.0,2200.0,0.0,12.04,21.59425658604878,0.0,0.35,80.52499999999998,0.7,0.0,29.19,16.0
107811,3.0,2200.0,0.0,7.99,17.5672509264446,0.0,0.37,71.8875,0.11,0.0,37.93,16.0
107815,3.0,2200.0,0.0,25.99,22.67208659838317,0.0,0.4,74.7625,8.05,1.220375,43.89,16.0
107824,2.0,2000.0,2.571625,17.65,16.600077506017726,0.65375,0.27,69.2375,23.33,0.1009999999999999,49.84,16.0
107827,3.0,2200.0,8.030625,35.93,27.36129017304121,0.0,0.33,64.775,6.56,0.0,54.51,16.0
107835,2.0,2000.0,0.0,33.59,21.52599368239953,0.0,0.35,79.25,2.2,0.256625,28.52,16.0
107836,2.0,2000.0,0.0,22.5,19.706102731684705,0.0,0.39,83.25,27.64,0.0,74.32,16.0
107837,2.0,2000.0,0.0,9.51,15.696105042959616,0.0,0.5,76.60000000000002,7.45,0.0,78.57,16.0
107838,2.0,2000.0,0.0,9.03,17.126195270871484,0.0,0.42,73.68750000000001,11.42,0.00725,27.88,16.0
107840,2.0,2000.0,0.0,39.44,23.66477185987409,0.0,0.2,76.4,6.45,0.005125,30.08,16.0
107842,2.0,2000.0,0.0,12.39,16.04096330327186,0.0,0.48,79.0125,5.8,3.034375,28.94,16.0
107844,2.0,2000.0,0.0,23.32,20.187139129282688,0.0,0.27,72.9375,0.0,0.0,0.05,16.0
107851,2.0,2000.0,0.0,11.16,9.920367318743883,0.0,1.53,79.4875,0.0,0.0,0.0,16.0
107855,2.0,2000.0,0.0,25.01,19.789034411706787,0.0,0.38,84.625,1.25,0.29475,11.29,16.0
107856,2.0,2000.0,0.0,9.94,14.676872469354231,0.0,0.36,84.45,0.15,0.0,43.28,16.0
107858,2.0,2000.0,2.41425,11.39,13.438855455945207,0.618125,0.64,70.4625,1.69,0.0175,9.8,16.0
107870,2.0,2000.0,0.0,6.63,21.575728152782467,0.0,0.35,70.42500000000003,0.39,0.0,29.14,16.0
107871,2.0,2000.0,0.0,1.93,17.46803116991762,0.0,0.38,72.2375,0.11,0.11,34.48,16.0
107872,2.0,2000.0,0.0,8.72,9.927440597020867,0.0,1.52,71.625,0.0,0.0,0.0,16.0
107874,2.0,2000.0,1.564625,8.35,15.47646148467725,1.564625,0.34,85.53750000000002,0.05,0.052875,42.23,16.0
107875,2.0,2000.0,0.0,5.31,13.729630250712244,0.0,0.29,83.9875,2.31,0.0,14.36,16.0
107878,2.0,2000.0,0.0,35.22,22.130600963191533,0.0,0.2,77.38749999999997,0.91,0.051625,17.38,16.0
107879,2.0,2000.0,0.0,13.14,19.50790403429685,0.0,0.39,97.5875,0.39,0.09375,10.91,16.0
107881,2.0,2000.0,2.55925,8.89,18.567100272312526,2.55925,0.47,85.43749999999999,1.94,0.101375,77.2,16.0
107882,2.0,2000.0,2.967375,18.03,21.57048856856125,2.967375,0.38,84.525,17.45,2.54125,37.58,16.0
107887,2.0,2000.0,2.7545,8.03,19.743241250393574,2.7545,0.37,80.3,7.25,0.2225,24.24,16.0
107889,2.0,2000.0,0.0,26.46,20.66259499030861,0.0,0.36,75.6,1.7,0.0,12.05,16.0
107891,2.0,2000.0,4.480625,16.8,18.123067289821293,1.104625,0.32,81.2625,10.24,0.0635,31.46,16.0
107901,2.0,2000.0,7.032375000000001,26.74,26.739329302763487,0.0,0.34,64.26249999999999,4.88,1.443,32.04,16.0
107906,2.0,2000.0,3.27375,10.33,21.485950420026263,0.0,0.32,75.89999999999998,18.78,0.0,42.07,16.0
107907,2.0,2000.0,0.0,3.07,15.675132176424274,0.0,0.38,77.7375,4.01,0.5840000000000001,25.22,16.0
107909,2.0,2000.0,0.0,17.96,22.96344963700365,0.0,0.32,68.62500000000001,11.52,1.462625,71.85,16.0
107910,2.0,2000.0,0.0,14.14,17.441496711929258,0.0,0.38,78.24999999999999,6.7,0.0,25.38,16.0
107912,2.0,2000.0,0.0,20.64,22.125835112756302,0.0,0.41,73.06249999999999,3.78,0.2445,40.26,16.0
107913,2.0,2000.0,0.0,6.77,15.923440702223154,0.0,0.48,90.35,3.91,0.36325,28.32,16.0
107921,2.0,2000.0,0.0,7.42,17.880931770920192,0.0,0.28,70.575,0.84,0.090625,12.17,16.0
107923,2.0,2000.0,2.605125,6.45,18.494257277015976,2.605125,0.33,73.6875,7.88,1.95475,51.57,16.0
107924,2.0,2000.0,2.245,6.7,14.957632749297408,0.0,0.45,88.52499999999998,7.83,2.6317500000000003,52.75,16.0
107930,2.0,2000.0,0.0,22.08,20.867977104766013,0.0,0.32,76.14999999999998,0.0,0.0,0.02,16.0
107933,2.0,2000.0,2.571625,14.1,16.25003757931525,0.0,0.28,72.58749999999998,12.01,0.257625,44.89,16.0
107935,2.0,2000.0,0.0,17.32,19.662499387455995,0.0,0.27,71.075,0.0,0.0,0.0,16.0
107938,2.0,2000.0,5.388999999999999,12.09,15.61991536915251,2.974875,0.44,84.875,2.34,1.651,8.37,16.0
107945,2.0,2000.0,2.37325,11.35,19.33943729073114,2.37325,0.37,83.325,6.69,6.694875,31.9,16.0
107951,2.0,2000.0,0.0,13.42,18.037367900258552,0.0,0.28,72.2125,0.0,0.0,0.0,16.0
107953,3.0,2000.0,3.62475,17.07,22.54400591389606,2.971,0.27,87.1875,5.95,5.591,49.07,16.0
107955,3.0,2000.0,7.916,11.06,20.44361117685897,7.916,0.28,93.8125,13.72,10.325500000000002,38.28,16.0
107956,3.0,2000.0,3.456125,17.74,25.56738963725412,3.456125,0.4,92.95,1.46,0.0,36.62,16.0
107961,3.0,2000.0,13.4975,25.0,28.35134135070065,10.53,0.34,97.6625,34.01,31.468000000000004,62.56,16.0
107962,3.0,2000.0,9.031875,11.02,25.85413435506869,6.4726250000000025,0.41,90.4,5.04,4.941,81.98,16.0
107965,3.0,2000.0,1.4915,17.85,24.14454783981009,1.4915,0.32,87.97500000000002,26.01,22.321625,86.91,16.0
107966,3.0,2000.0,9.123,14.4,26.2263622057282,6.368499999999999,0.34,89.975,17.5,17.275125000000006,40.3,16.0
107967,2.0,2000.0,2.6795,7.65,24.00788416261792,2.254,0.31,83.3875,16.36,16.355999999999998,58.08,16.0
107969,3.0,2000.0,3.741,28.1,32.95306629072299,3.741,0.33,78.87499999999999,10.79,9.344125,35.36,16.0
107973,3.0,2000.0,10.518375,10.52,31.219309419180888,10.518375,0.32,97.1,4.76,4.37525,14.75,16.0
107976,2.0,2000.0,0.463375,9.18,10.061165323215892,0.463375,1.48,89.875,0.0,0.0,0.0,16.0
107977,2.0,2000.0,0.0,15.82,19.876657803840946,0.0,0.33,80.74999999999999,0.0,0.0,0.02,16.0
107981,3.0,2000.0,6.536249999999999,11.84,22.47316463902937,6.536249999999999,0.2,90.0875,13.31,12.920000000000002,25.66,16.0
107982,3.0,2000.0,10.297250000000002,11.58,24.534040730089806,8.7325,0.28,93.05,1.21,1.154875,42.87,16.0
107992,3.0,2000.0,9.501125,14.17,25.14131340976475,9.501125,0.36,99.05,21.19,13.553375,63.87,16.0
107994,3.0,2000.0,13.735,13.73,33.24336254643467,11.129874999999998,0.22,90.0,21.74,13.862375000000002,62.93,16.0
107999,2.0,2000.0,0.9605,31.01,22.12434967498784,0.9605,0.21,80.52499999999998,6.02,5.965375,15.93,16.0
108000,2.0,2000.0,0.0,17.57,20.0645238253032,0.0,0.37,90.1625,11.27,11.01825,18.56,16.0
108003,3.0,2000.0,6.19925,12.63,16.471774272622596,2.606125,0.23,88.6125,20.45,18.781875,24.86,16.0
108008,2.0,2000.0,3.3832499999999994,11.35,18.26527194976545,2.278625,0.33,81.375,1.07,0.5720000000000001,29.38,16.0
108014,3.0,2000.0,2.277,9.7,20.357200227152926,2.277,0.25,78.25,8.47,8.384125,17.67,16.0
108015,3.0,2000.0,5.4503749999999975,8.52,20.923374911811784,5.4503749999999975,0.32,94.15,7.67,4.15675,28.89,16.0
108026,3.0,2000.0,6.077125,10.98,30.755095261380447,6.077125,0.34,89.125,0.28,0.28175,29.41,16.0
108029,3.0,2000.0,4.215,6.15,28.78050399491979,4.215,0.32,85.33749999999998,8.05,7.939624999999999,37.35,16.0
108030,2.0,2000.0,2.6385,18.51,20.544415741328816,1.6780000000000002,0.21,85.05,8.53,2.51725,18.4,16.0
108031,3.0,2000.0,30.556,30.56,28.793023152785484,16.821125,0.2,92.15,32.84,17.023375,77.85,16.0
108032,2.0,2000.0,1.215875,4.88,10.059590547023568,0.7525,1.48,100.0,0.0,0.0,0.0,16.0
108037,3.0,2000.0,13.140625,13.9,21.531847427678382,7.690125,0.32,100.0,12.16,7.4165,34.83,16.0
108038,2.0,2000.0,0.0,6.81,19.64044212046068,0.0,0.33,85.175,0.0,0.0,0.01,16.0
108039,2.0,2000.0,5.059125000000001,8.59,22.75310102752063,2.8051250000000003,0.32,84.6,38.14,21.783,76.05,16.0
108042,3.0,2000.0,27.91325,30.98,28.88396499426604,18.41225,0.25,100.0,35.53,19.348125,80.55,16.0
108046,2.0,2000.0,5.579875,10.07,16.98957125743486,3.206625,0.4,82.15,19.74,13.043125,42.34,16.0
108054,3.0,1600.0,15.0905,17.43,16.182439899933804,7.1742500000000025,0.47,98.4125,19.33,8.644,32.54,16.0
108056,2.0,2000.0,6.444,11.41,17.955277276697892,3.060875,0.34,85.88749999999997,0.87,0.23625,22.74,16.0
108058,3.0,2000.0,8.896125,13.64,23.99559285842741,5.44,0.41,96.9375,0.24,0.0,33.04,16.0
108059,3.0,1600.0,27.798875,28.64,27.875508343956948,17.50175,0.26,87.32499999999996,3.87,2.657375,37.74,16.0
108062,2.0,2000.0,16.463375,19.96,21.73611253050563,9.927125,0.2,91.92499999999998,36.32,23.39975,48.61,16.0
108075,3.0,2000.0,15.824000000000002,16.18,26.79617878899171,11.609000000000002,0.27,90.175,30.92,22.873875,42.95,16.0
108080,3.0,2000.0,4.66425,13.4,23.026044840549968,3.172875,0.33,95.1875,51.06,27.271,114.18,16.0
108081,3.0,2000.0,28.75725,34.78,31.40670271406704,15.259625,0.1,85.825,59.96,25.948125,88.51,16.0
108082,3.0,2000.0,25.21775,27.21,30.115177203213783,16.186,0.27,98.475,6.63,1.584625,77.02,16.0
108083,3.0,2000.0,23.0975,25.02,27.382483700787983,13.9745,0.33,88.4875,49.14,31.643,69.22,16.0
108085,3.0,2000.0,18.538125,20.03,28.054258513737803,12.460875,0.25,99.95,0.38,0.095375,13.92,16.0
108086,2.0,2000.0,4.55725,7.29,20.18984234008821,2.28025,0.25,79.6875,13.23,4.759124999999999,22.4,16.0
108088,2.0,2000.0,2.018625,8.0,20.14586087868284,2.018625,0.28,77.24999999999999,0.0,0.0,0.0,16.0
108090,3.0,2000.0,11.657625,19.73,23.49999683802879,8.6865,0.28,85.16250000000002,19.22,13.366499999999998,59.0,16.0
108098,3.0,1600.0,28.926375,28.93,30.06257407752225,18.40775,0.24,99.35,17.0,12.530875,26.65,16.0
108099,2.0,2000.0,8.759625,13.74,16.528090811028246,3.1786250000000003,0.23,90.6375,34.92,14.482375,39.34,16.0
108100,3.0,2000.0,14.0725,29.53,33.4928718162963,10.3315,0.33,77.7875,17.29,6.499874999999999,41.34,16.0
108108,2.0,2000.0,0.0,8.07,19.14523311123488,0.0,0.37,99.2875,21.84,10.82025,26.41,16.0
108120,2.0,2000.0,8.402999999999999,14.05,20.424909630784555,3.063875,0.33,85.60000000000002,4.55,3.73775,23.2,16.0
108125,3.0,1600.0,33.20925,33.21,27.561967507586647,4.282875,0.18,99.8625,17.25,0.347125,18.6,16.0
108135,3.0,1600.0,34.802,36.37,29.32391716724205,8.567499999999999,0.1,97.075,7.3,3.4887499999999987,7.51,16.0
108136,3.0,2000.0,9.741875,9.74,23.74881470140493,0.84575,0.38,92.6,0.0,0.0,8.3,16.0
108139,3.0,2000.0,19.8755,19.88,28.32653240802729,4.0515,0.28,84.83749999999998,46.4,15.589875,46.62,16.0
108140,3.0,2000.0,21.703875,21.7,27.68869795918585,3.1660000000000004,0.27,99.875,0.39,0.007875,1.09,16.0
108144,3.0,2000.0,14.364250000000002,16.94,22.3944975382271,2.7066250000000003,0.28,88.83749999999998,23.05,4.096125000000002,46.64,16.0
108152,2.0,2000.0,2.319,2.32,19.86463740454095,0.300375,0.28,77.675,0.0,0.0,0.0,16.0
108158,2.0,2000.0,16.463375,16.46,20.009012785343995,0.0,0.21,91.4,67.96,31.63625,72.44,16.0
108162,2.0,2000.0,2.6385,2.64,19.97527059039713,0.0,0.21,85.95,11.61,3.125125,18.11,16.0
108165,2.0,2000.0,6.3701250000000025,11.76,16.12209818133652,0.585125,0.24,93.9875,38.24,4.979500000000002,41.59,16.0
108166,3.0,2000.0,30.316125,32.88,28.22528538144142,7.657625000000001,0.17,94.55,7.43,0.90275,14.98,16.0
108167,3.0,2000.0,22.053500000000003,24.81,25.48348540384538,1.7105,0.33,95.0125,54.34,5.4170000000000025,65.97,16.0
108168,3.0,2000.0,33.95950000000001,36.52,28.28827143034067,6.0465,0.11,99.9,33.53,0.632875,42.46,16.0
108171,3.0,2000.0,15.619875,15.62,21.170840637076186,2.479125,0.31,99.125,11.81,0.23325,19.31,16.0
108172,2.0,2000.0,1.215875,1.22,10.189281100140311,0.0,1.47,97.725,0.0,0.0,0.0,16.0
108174,3.0,1600.0,16.754375000000003,16.75,16.464059063411995,1.663875,0.41,100.0,25.08,6.109250000000001,31.24,16.0
108176,2.0,2000.0,6.998375,7.0,21.24121787947452,6.998375,0.34,98.575,21.85,0.0082499999999999,24.05,16.0
108186,2.0,2000.0,5.059125000000001,8.33,21.26920169428024,0.0,0.15,82.35000000000002,38.22,0.081625,64.61,16.0
108187,2.0,2000.0,0.0,0.0,19.446386088998526,0.0,0.34,86.00000000000001,0.0,0.0,0.0,16.0
108188,3.0,2000.0,36.13175,38.74,30.49447383737084,8.180625,0.19,87.95000000000002,33.18,2.289875,42.4,16.0
108191,3.0,2000.0,33.20287500000001,36.17,27.743975280052663,7.412749999999999,0.1,96.575,63.38,5.962125,93.56,16.0
108200,3.0,2000.0,22.813875,30.84,36.06214799834736,8.7415,0.24,83.6125,17.75,1.90775,25.75,16.0
108201,3.0,2000.0,6.173625,6.17,22.37201024531949,1.50925,0.34,92.5875,57.06,7.4665,93.17,16.0
108202,2.0,2000.0,4.55725,4.56,17.017714505410346,0.0,0.27,77.2625,13.28,0.13725,18.75,16.0
108205,3.0,1800.0,9.869875,17.79,16.19522432792817,1.0317500000000002,0.42,81.925,14.75,0.0,28.98,16.0
108215,3.0,2000.0,7.714250000000002,11.17,22.91258601278019,1.428375,0.38,63.7375,0.96,0.958125,4.74,16.0
108216,3.0,1800.0,24.0945,34.61,25.20110078199356,1.404,0.19,83.87499999999999,12.95,0.074625,17.72,16.0
108223,2.0,2000.0,2.319,2.32,18.142227173193127,0.0,0.27,71.9375,0.0,0.0,0.0,16.0
108225,3.0,2000.0,11.669625,17.21,20.37561751653688,0.2765,0.21,55.00000000000001,18.94,1.479375,36.54,16.0
108228,2.0,2000.0,3.763875,11.76,15.834877272011724,0.0,0.26,57.4875,19.56,0.099875,40.68,16.0
108231,3.0,2000.0,28.810250000000003,40.56,27.50969596936984,4.351875,0.11,85.2625,19.99,0.009,41.38,16.0
108232,3.0,2000.0,27.931,41.67,26.969825935334946,2.929125,0.21,57.85,19.52,0.2095,41.27,16.0
108233,3.0,2000.0,17.135125,26.26,23.308157219124503,1.450125,0.27,56.45,37.6,0.5382499999999999,62.12,16.0
108236,2.0,2000.0,2.28025,4.56,16.904369361191147,0.0,0.26,72.71249999999998,4.91,0.018,14.14,16.0
108237,2.0,2000.0,7.913375,14.67,19.924151071358512,1.7885,0.34,69.1125,6.73,2.757375,17.54,16.0
108240,2.0,2000.0,4.324375000000002,9.85,20.95195255572721,1.51925,0.15,79.42500000000003,21.86,0.0,57.0,16.0
108242,3.0,2000.0,26.640875,35.67,25.288985249689,2.797375,0.19,57.675,3.21,0.719875,10.09,16.0
108243,3.0,2000.0,27.698375,41.2,24.68703375638705,5.025875,0.11,55.38750000000001,32.1,0.192625,81.02,16.0
108244,2.0,2000.0,1.6780000000000002,2.64,19.58672073955555,0.0,0.22,73.1125,5.74,0.09375,12.61,16.0
108245,2.0,2000.0,0.7525,1.22,9.696231584690452,0.0,1.57,78.6875,0.0,0.0,0.0,16.0
108246,2.0,2000.0,0.0,0.0,19.337736917890545,0.0,0.34,73.608375,0.0,0.0,0.0,16.0
108247,3.0,2000.0,5.608375,7.1,21.71895697677094,0.926375,0.35,65.08749999999999,35.25,0.508125,69.09,16.0
108252,3.0,1800.0,30.06750000000001,40.36,25.962184836423067,3.998125,0.1,66.0375,6.15,0.0,7.35,16.0
108253,3.0,2000.0,10.783125,16.23,20.57269219521518,0.61375,0.32,58.2375,7.72,0.072375,15.89,16.0
108260,3.0,2000.0,17.106625,21.32,24.619802918011786,1.446125,0.29,66.02499999999999,42.13,3.668,50.18,16.0
108261,3.0,2000.0,17.88325,23.96,24.457421129374925,2.256375,0.28,66.6125,0.1,0.0,0.78,16.0
108269,3.0,2000.0,21.68475,32.46,31.041401379478444,2.612,0.25,53.18750000000001,8.43,0.0255,22.66,16.0
108277,2.0,2000.0,7.284124999999999,7.28,20.60747038849229,0.28575,0.32,78.4375,10.84,0.007875,23.55,16.0
108278,2.0,2000.0,9.927125,16.46,19.569081241666066,0.0,0.22,59.6625,56.62,1.58675,71.85,16.0
108288,2.0,2000.0,8.041375,8.04,21.40100247715656,0.7573750000000001,0.32,84.375,2.61,2.5932499999999994,24.7,16.0
108291,3.0,2000.0,11.353125,25.43,27.69769785225179,0.0,0.27,72.4625,2.01,0.07925,19.3,16.0
108294,2.0,2000.0,0.585125,9.96,15.181748066822667,0.0,0.27,87.8625,5.98,0.904125,40.92,16.0
108300,3.0,2000.0,2.6956250000000006,17.79,15.692906627250958,0.0,0.42,91.55,9.45,3.34575,31.82,16.0
108304,3.0,2000.0,11.109875,41.67,24.75175950979708,0.0,0.23,79.97500000000002,2.74,0.242875,41.51,16.0
108305,3.0,2000.0,12.458125,40.37,24.39026847394048,2.06,0.12,82.025,0.93,0.284875,41.47,16.0
108311,3.0,2000.0,2.983125,15.29,18.7559895973938,0.0,0.22,77.8,24.8,19.229000000000006,44.12,16.0
108312,2.0,2000.0,5.4976249999999975,21.32,23.70646967510772,0.0,0.3,81.1875,26.42,7.158875,57.34,16.0
108316,2.0,2000.0,0.300375,2.32,17.908550456444498,0.0,0.28,83.89999999999998,0.0,0.0,0.0,16.0
108317,2.0,2000.0,5.21575,11.66,19.1177029833253,0.363375,0.35,89.3375,41.71,35.210625,43.01,16.0
108320,2.0,2000.0,5.422374999999999,23.96,23.44116377162974,0.0,0.3,87.925,0.01,0.0,0.39,16.0
108329,3.0,2000.0,3.1606250000000005,26.26,22.389323351350605,0.0,0.29,79.7625,24.69,18.729875,73.83,16.0
108330,3.0,2000.0,12.077125,37.29,18.36234593518488,1.6221249999999998,0.23,78.1,1.7,0.073625,8.32,16.0
108331,3.0,2000.0,13.790625,42.55,24.052251848512764,1.352125,0.16,82.4,17.59,11.4365,77.55,16.0
108338,3.0,2000.0,5.6868750000000015,34.61,23.65517657787365,0.0,0.2,89.35,0.6,0.17975,17.9,16.0
108343,2.0,2000.0,2.9969999999999994,5.64,20.82701044331829,2.9969999999999994,0.22,89.275,3.22,0.00275,11.76,16.0
108348,2.0,2000.0,1.220375,5.78,17.945139831223358,1.220375,0.25,84.725,0.16,0.008,13.4,16.0
108352,2.0,2000.0,6.553375,12.04,23.864614240188,5.034,0.14,87.76249999999996,0.57,0.492375,38.71,16.0
108354,2.0,2000.0,0.0,16.46,18.25688931833416,0.0,0.22,80.2125,46.8,13.580750000000002,83.51,16.0
108357,3.0,2000.0,12.56575,40.36,23.687268815293,0.0,0.14,78.29999999999998,3.49,0.0,7.35,16.0
108359,2.0,2000.0,0.0,0.0,19.14533412344188,0.0,0.35,90.9125,0.0,0.0,0.0,16.0
